USER POSITION
264888.364345	24.1437629036	13.6060074001
264888.497663	24.1426374237	13.5940860793
264888.630982	24.1751190152	13.560779451
264888.7643	24.2588573027	13.5086264404
264888.897619	24.2464782877	13.5477245365
264889.030938	24.1843156994	13.5916139024
264889.164256	24.1513298941	13.5884679276
264889.297575	24.1605662196	13.572957496
264889.430893	24.4102490333	13.5467120734
264889.564212	24.1594190418	13.5991596884
264889.69753	24.1921289194	13.6527295793
264889.830849	23.8619461164	13.6053747465
264889.964167	24.1698381472	13.7068764437
264890.097486	24.2318757746	13.8254047018
264890.230804	24.5857821946	13.8389077116
264890.364123	24.5769635787	13.9193287943
264890.497441	24.5826046633	13.9993440655
264890.63076	24.2824971036	14.0198537026
264890.764078	24.1027747632	14.1477528608
264890.897397	24.1326558125	14.2211812516
264891.030715	24.1142149791	14.3251081962
264891.164034	24.1393499236	14.3640759581
264891.297353	24.1074740343	14.4425532258
264891.430671	24.1051527206	14.5102273737
264891.563989	24.0956764515	14.6040008063
264891.697308	24.1206145314	14.6773451297
264891.830627	24.1097117651	14.7486125236
264891.963945	24.1531665213	14.7988972994
264892.097264	24.1143627766	14.896058704
264892.230582	24.0571569849	14.9703315061
264892.363901	24.0260467928	15.1320307084
264892.497219	23.999836153	15.1167435563
264892.630538	24.0098826702	15.1555214363
264892.763856	23.9870643143	15.1946922953
264892.897175	23.9690681668	15.2332343023
264893.030494	23.9565882274	15.2834213995
264893.163812	23.9464888798	15.3458162332
264893.297131	23.9329194309	15.3919639965
264893.430449	23.9120588315	15.4454255818
264893.563768	23.885031682	15.5000709621
264893.697086	23.839301449	15.5545899377
264893.830405	23.7763262572	15.6184282212
264893.963723	23.7002812928	15.680472408
264894.097042	23.6318475838	15.7308845545
264894.23036	23.5834030996	15.787022996
264894.363679	23.5463655523	15.8485247012
264894.496997	23.5149238487	15.9097601681
264894.630316	23.4866699121	15.9850834471
264894.763634	23.4627572416	16.0717274388
264894.896953	23.4318809376	16.1438422213
264895.030271	23.4019049116	16.1988344026
264895.16359	23.3654244113	16.2556756333
264895.296908	23.3136727949	16.3196260113
264895.430227	23.2440012026	16.3855187444
264895.563545	23.1680670596	16.4372992893
264895.696864	23.1073168314	16.4593020954
